id,url,header,endereço,area,comodos,banheiros,garagens,extras,preço,condomínio,Bairro,Retirado em
2515262258,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-60m2-venda-RS750000-id-2515262258/,"Apartamento com 2 Quartos à Venda, 60m²","Rua Voluntários da Pátria, 80 - Botafogo, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Academia
Condomínio fechado
Ar-condicionado
Aceita animais",R$ 750.000,R$ 650,Botafogo,2021-04-14 11:47
2506539318,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-34m2-venda-RS370000-id-2506539318/,"Apartamento com Quarto à Venda, 34m²","Rua da Matriz, 56 - Botafogo, Rio de Janeiro - RJ",34,1 Quarto,1 Banheiro,-- Vaga,,R$ 370.000,R$ 300,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/violetas-2494895117,https://www.vivareal.com.br/imoveis-lancamento/violetas-2494895117/,Violetas,"Rua Francisco Siqueira, 81 - Inhaúma, Rio de Janeiro - RJ",45-53,2 Quartos,1 Banheiro,1 Vaga,,Sob Consulta,,Botafogo,2021-04-14 11:47
2507768305,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-60m2-venda-RS590000-id-2507768305/,"Apartamento com 2 Quartos à Venda, 60m²","Rua da Matriz, 46 - Botafogo, Rio de Janeiro - RJ",60,2 Quartos,2 Banheiros,-- Vaga,,R$ 590.000,R$ 545,Botafogo,2021-04-14 11:47
2513057375,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-61m2-venda-RS650000-id-2513057375/,"Apartamento com 2 Quartos à Venda, 61m²","Botafogo, Rio de Janeiro - RJ",61,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Armário na cozinha
Interfone",R$ 650.000,R$ 630,Botafogo,2021-04-14 11:47
2509239908,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-85m2-venda-RS850000-id-2509239908/,"Apartamento com 3 Quartos à Venda, 85m²","Rua Bartolomeu Portela - Botafogo, Rio de Janeiro - RJ",85,3 Quartos,3 Banheiros,1 Vaga,"Área de serviço
Ar-condicionado
Armário embutido
Interfone
Mais de um andar",R$ 850.000,R$ 1.000,Botafogo,2021-04-14 11:47
2493310976,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-100m2-venda-RS1200000-id-2493310976/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Assis Bueno - Botafogo, Rio de Janeiro - RJ",100,3 Quartos,2 Banheiros,2 Vagas,,R$ 1.200.000,R$ 1.200,Botafogo,2021-04-14 11:47
2513394661,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-56m2-venda-RS699000-id-2513394661/,"Apartamento com Quarto à Venda, 56m²","Rua Real Grandeza, 0 - Botafogo, Rio de Janeiro - RJ",56,1 Quarto,2 Banheiros,1 Vaga,Elevador,R$ 699.000,R$ 430,Botafogo,2021-04-14 11:47
2494579221,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-74m2-venda-RS690000-id-2494579221/,"Apartamento com 2 Quartos à Venda, 74m²","Rua Guilhermina Guinle, 0 - Botafogo, Rio de Janeiro - RJ",74,2 Quartos,1 Banheiro,1 Vaga,"Elevador
Condomínio fechado",R$ 690.000,R$ 850,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/vivaz-piedade-2516211596,https://www.vivareal.com.br/imoveis-lancamento/vivaz-piedade-2516211596/,Vivaz Piedade,"Rua Goiás, 500 - Piedade, Rio de Janeiro - RJ",32-42,1-2 Quartos,1 Banheiro,-- Vaga,Minha Casa Minha Vida,Sob Consulta,,Botafogo,2021-04-14 11:47
2516365360,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-75m2-venda-RS1090000-id-2516365360/,"Apartamento com 2 Quartos à Venda, 75m²","Botafogo, Rio de Janeiro - RJ",75,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Elevador
Academia
Condomínio fechado
Playground",R$ 1.090.000,,Botafogo,2021-04-14 11:47
2516107346,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-114m2-venda-RS1850000-id-2516107346/,"Apartamento com 3 Quartos à Venda, 114m²","Rua Voluntários da Pátria, 40 - Botafogo, Rio de Janeiro - RJ",114,3 Quartos,4 Banheiros,1 Vaga,"Elevador
Academia
Condomínio fechado
Salão de festas
Circuito de segurança",R$ 1.850.000,R$ 900,Botafogo,2021-04-14 11:47
2515175689,https://www.vivareal.com.br/imovel/cobertura-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-213m2-venda-RS3009440-id-2515175689/,"Apartamento com 4 Quartos à Venda, 213m²","Rua Paulo Barreto, 50 - Botafogo, Rio de Janeiro - RJ",213,4 Quartos,1 Banheiro,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 3.009.440,,Botafogo,2021-04-14 11:47
2515163374,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-125m2-venda-RS1850000-id-2515163374/,"Apartamento com 4 Quartos à Venda, 125m²","Rua da Passagem, 130 - Botafogo, Rio de Janeiro - RJ",125,4 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.850.000,R$ 1.816,Botafogo,2021-04-14 11:47
2504468377,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-109m2-venda-RS990000-id-2504468377/,"Apartamento com 3 Quartos à Venda, 109m²","Rua Dezenove de Fevereiro, 112 - Botafogo, Rio de Janeiro - RJ",109,3 Quartos,1 Banheiro,1 Vaga,"Elevador
Ar-condicionado
Salão de festas",R$ 990.000,R$ 1.822,Botafogo,2021-04-14 11:47
2506108517,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-124m2-venda-RS1695000-id-2506108517/,"Apartamento com 3 Quartos à Venda, 124m²","Rua Dona Mariana, 60 - Botafogo, Rio de Janeiro - RJ",124,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Varanda
Elevador
Academia
Playground",R$ 1.695.000,R$ 2.200,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/vivaz-piedade-2457190488,https://www.vivareal.com.br/imoveis-lancamento/vivaz-piedade-2457190488/,Vivaz Piedade,"Rua Goiás, 500 - Piedade, Rio de Janeiro - RJ",32-42,1-2 Quartos,1 Banheiro,-- Vagas,Minha Casa Minha Vida,Sob Consulta,,Botafogo,2021-04-14 11:47
2515995210,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-72m2-venda-RS979000-id-2515995210/,"Apartamento com 2 Quartos à Venda, 72m²","Rua Real Grandeza - Botafogo, Rio de Janeiro - RJ",72,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 979.000,,Botafogo,2021-04-14 11:47
2471622791,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-135m2-venda-RS1550000-id-2471622791/,"Apartamento com 3 Quartos à Venda, 135m²","Rua São Clemente, 347 - Botafogo, Rio de Janeiro - RJ",135,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 1.550.000,R$ 1.269,Botafogo,2021-04-14 11:47
2512757806,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-45m2-venda-RS290000-id-2512757806/,"Apartamento com Quarto à Venda, 45m²","Botafogo, Rio de Janeiro - RJ",45,1 Quarto,1 Banheiro,-- Vaga,"Elevador
Ar-condicionado
Interfone
TV a cabo
Circuito de segurança",R$ 290.000,R$ 450,Botafogo,2021-04-14 11:47
2512891647,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-venda-RS1200000-id-2512891647/,"Apartamento com 2 Quartos à Venda, 80m²","Rua Professor Alfredo Gomes - Botafogo, Rio de Janeiro - RJ",80,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Elevador
Academia
Playground",R$ 1.200.000,R$ 800,Botafogo,2021-04-14 11:47
2474714438,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-71m2-venda-RS999000-id-2474714438/,"Apartamento com 2 Quartos à Venda, 71m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",71,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Condomínio fechado",R$ 999.000,R$ 750,Botafogo,2021-04-14 11:47
2512892597,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-40m2-venda-RS450000-id-2512892597/,"Apartamento com Quarto à Venda, 40m²","Praia Botafogo - Botafogo, Rio de Janeiro - RJ",40,1 Quarto,1 Banheiro,-- Vaga,"Mobiliado
Interfone",R$ 450.000,R$ 500,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/residencial-netanya-beach-2494472093,https://www.vivareal.com.br/imoveis-lancamento/residencial-netanya-beach-2494472093/,Residencial Netanya Beach,"Rua Aldo Bonadei - Barra da Tijuca, Rio de Janeiro - RJ",207,3 Quartos,3 Banheiros,3 Vagas,,R$ 1.693.000,,Botafogo,2021-04-14 11:47
2494776777,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-71m2-venda-RS990000-id-2494776777/,"Apartamento com 2 Quartos à Venda, 71m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",71,2 Quartos,2 Banheiros,1 Vaga,"Varanda
Elevador
Espaço gourmet
Área de serviço
Cozinha",R$ 990.000,,Botafogo,2021-04-14 11:47
2512712744,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-67m2-venda-RS550000-id-2512712744/,"Apartamento com 2 Quartos à Venda, 67m²","Rua do Humaitá - Botafogo, Rio de Janeiro - RJ",67,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Segurança 24h
Área de serviço
Ar-condicionado
Conexão à internet",R$ 550.000,R$ 1.000,Botafogo,2021-04-14 11:47
2509694419,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-105m2-venda-RS1479000-id-2509694419/,"Apartamento com 3 Quartos à Venda, 105m²","Rua Assunção, 217 - Botafogo, Rio de Janeiro - RJ",105,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Academia
Condomínio fechado
Playground
Espaço gourmet",R$ 1.479.000,R$ 1.234,Botafogo,2021-04-14 11:47
2508309689,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-45m2-venda-RS599000-id-2508309689/,"Apartamento com 2 Quartos à Venda, 45m²","Rua Real Grandeza, 0 - Botafogo, Rio de Janeiro - RJ",45,2 Quartos,3 Banheiros,-- Vaga,"Elevador
Condomínio fechado",R$ 599.000,R$ 800,Botafogo,2021-04-14 11:47
2516119486,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-79m2-venda-RS1380000-id-2516119486/,"Apartamento com 2 Quartos à Venda, 79m²","Rua Paulo Barreto, 50 - Botafogo, Rio de Janeiro - RJ",79,2 Quartos,3 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.380.000,R$ 10,Botafogo,2021-04-14 11:47
2514748582,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-182m2-venda-RS1611400-id-2514748582/,"Apartamento com 2 Quartos à Venda, 182m²","Rua Real Grandeza, 96 - Botafogo, Rio de Janeiro - RJ",182,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.611.400,,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/melody-club-residences-2495982629,https://www.vivareal.com.br/imoveis-lancamento/melody-club-residences-2495982629/,Melody Club Residences,"Rua Anspecada Melo, 47 - Olaria, Rio de Janeiro - RJ",56-132,2-3 Quartos,2 Banheiros,1-2 Vagas,,Sob Consulta,,Botafogo,2021-04-14 11:47
2507293073,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-80m2-venda-RS840000-id-2507293073/,"Apartamento com 2 Quartos à Venda, 80m²","Rua Voluntários da Pátria - Botafogo, Rio de Janeiro - RJ",80,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Aceita animais
Interfone",R$ 840.000,R$ 869,Botafogo,2021-04-14 11:47
2512892492,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-89m2-venda-RS770000-id-2512892492/,"Apartamento com 3 Quartos à Venda, 89m²","Rua Paulino Fernandes - Botafogo, Rio de Janeiro - RJ",89,3 Quartos,2 Banheiros,-- Vaga,"Varanda
Área de serviço",R$ 770.000,R$ 500,Botafogo,2021-04-14 11:47
2496766372,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-132m2-venda-RS1897000-id-2496766372/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Dona Mariana, 155 - Botafogo, Rio de Janeiro - RJ",132,3 Quartos,5 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 1.897.000,R$ 2.600,Botafogo,2021-04-14 11:47
1038938529,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-176m2-venda-RS2700000-id-1038938529/,"Apartamento com 4 Quartos à Venda, 176m²","Rua Barão de Lucena - Botafogo, Rio de Janeiro - RJ",176,4 Quartos,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Segurança 24h
Playground",R$ 2.700.000,R$ 2.400,Botafogo,2021-04-14 11:47
2471204087,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-45m2-venda-RS675000-id-2471204087/,"Apartamento com 2 Quartos à Venda, 45m²","Rua Real Grandeza, 38 - Botafogo, Rio de Janeiro - RJ",45,2 Quartos,3 Banheiros,-- Vaga,"Elevador
Condomínio fechado
Playground
Área de serviço
Ar-condicionado",R$ 675.000,R$ 800,Botafogo,2021-04-14 11:47
2516676101,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-45m2-venda-RS470000-id-2516676101/,"Apartamento com 2 Quartos à Venda, 45m²","Praia Botafogo, 484 - Botafogo, Rio de Janeiro - RJ",45,2 Quartos,1 Banheiro,-- Vaga,"Elevador
Área de serviço
Ar-condicionado
Interfone
Recepção",R$ 470.000,R$ 536,Botafogo,2021-04-14 11:47
2505656609,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-80m2-venda-RS899000-id-2505656609/,"Apartamento com 2 Quartos à Venda, 80m²","Rua Dona Mariana - Botafogo, Rio de Janeiro - RJ",80,2 Quartos,2 Banheiros,-- Vaga,"Elevador
Playground
Área de serviço
Ar-condicionado
Salão de festas",R$ 899.000,R$ 1.600,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/solar-de-pendotiba-2510706549,https://www.vivareal.com.br/imoveis-lancamento/solar-de-pendotiba-2510706549/,Solar de Pendotiba,"Rua Carvalho Paiva, 159 - Badu, Niterói - RJ",45-58,2 Quartos,1 Banheiro,1 Vaga,,R$ 183.000,,Botafogo,2021-04-14 11:47
2510020122,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-89m2-venda-RS850000-id-2510020122/,"Apartamento com 3 Quartos à Venda, 89m²","Botafogo, Rio de Janeiro - RJ",89,3 Quartos,2 Banheiros,-- Vaga,"Elevador
Área de serviço
Salão de festas
Armário embutido
Armário na cozinha",R$ 850.000,R$ 775,Botafogo,2021-04-14 11:47
2514825803,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-103m2-venda-RS1645000-id-2514825803/,"Apartamento com 3 Quartos à Venda, 103m²","Rua Ministro Raul Fernandes - Botafogo, Rio de Janeiro - RJ",103,3 Quartos,3 Banheiros,1 Vaga,"Academia
Salão de festas
Salão de jogos
Copa",R$ 1.645.000,R$ 1.344,Botafogo,2021-04-14 11:47
2516182532,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-34m2-venda-RS600000-id-2516182532/,"Apartamento com 3 Quartos à Venda, 34m²","Rua Real Grandeza, 735 - Botafogo, Rio de Janeiro - RJ",34,3 Quartos,3 Banheiros,-- Vaga,,R$ 600.000,,Botafogo,2021-04-14 11:47
2516105610,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-89m2-venda-RS1399000-id-2516105610/,"Apartamento com 2 Quartos à Venda, 89m²","Rua Voluntários da Pátria, 110 - Botafogo, Rio de Janeiro - RJ",89,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Elevador
Academia
Condomínio fechado
Playground",R$ 1.399.000,R$ 900,Botafogo,2021-04-14 11:47
2514820040,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-94m2-venda-RS990000-id-2514820040/,"Apartamento com 3 Quartos à Venda, 94m²","Rua da Passagem - Botafogo, Rio de Janeiro - RJ",94,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Elevador
Playground
Área de serviço",R$ 990.000,R$ 1.630,Botafogo,2021-04-14 11:47
2499362593,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-120m2-venda-RS1780000-id-2499362593/,"Apartamento com 3 Quartos à Venda, 120m²","Botafogo, Rio de Janeiro - RJ",120,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Varanda
Churrasqueira
Elevador
Academia",R$ 1.780.000,R$ 1.300,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/reserva-solare-parque-sol-do-engenho-2501831802,https://www.vivareal.com.br/imoveis-lancamento/reserva-solare-parque-sol-do-engenho-2501831802/,Reserva Solare - Parque Sol do Engenho,"Avenida Lúcio Tomé Feteira - Vila Lage, São Gonçalo - RJ",40,1-2 Quartos,1 Banheiro,1 Vaga,Minha Casa Minha Vida,R$ 161.900,,Botafogo,2021-04-14 11:47
2501754503,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-170m2-venda-RS1200000-id-2501754503/,"Apartamento com 3 Quartos à Venda, 170m²","Rua Muniz Barreto - Botafogo, Rio de Janeiro - RJ",170,3 Quartos,2 Banheiros,1 Vaga,"Varanda
Elevador
Área de serviço
Vigia",R$ 1.200.000,R$ 1.500,Botafogo,2021-04-14 11:47
2512615684,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-61m2-venda-RS530000-id-2512615684/,"Apartamento com Quarto à Venda, 61m²","Rua da Matriz - Botafogo, Rio de Janeiro - RJ",61,1 Quarto,2 Banheiros,1 Vaga,"Varanda
Elevador
Playground
Salão de festas
Armário embutido",R$ 530.000,R$ 790,Botafogo,2021-04-14 11:47
2514828277,https://www.vivareal.com.br/imovel/apartamento-1-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-61m2-venda-RS620000-id-2514828277/,"Apartamento com Quarto à Venda, 61m²","Rua Sorocaba - Botafogo, Rio de Janeiro - RJ",61,1 Quarto,2 Banheiros,1 Vaga,Playground,R$ 620.000,R$ 900,Botafogo,2021-04-14 11:47
2506026066,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-75m2-venda-RS1150000-id-2506026066/,"Apartamento com 2 Quartos à Venda, 75m²","Rua São Clemente - Botafogo, Rio de Janeiro - RJ",75,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Sauna",R$ 1.150.000,R$ 950,Botafogo,2021-04-14 11:47
2510691594,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-96m2-venda-RS1249000-id-2510691594/,"Apartamento com 2 Quartos à Venda, 96m²","Botafogo, Rio de Janeiro - RJ",96,2 Quartos,3 Banheiros,1 Vaga,,R$ 1.249.000,R$ 1.300,Botafogo,2021-04-14 11:47
2507230828,https://www.vivareal.com.br/imovel/apartamento-5-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-420m2-venda-RS2300000-id-2507230828/,"Apartamento com 5 Quartos à Venda, 420m²","Botafogo, Rio de Janeiro - RJ",420,5 Quartos,4 Banheiros,2 Vagas,"Varanda
Elevador
Garagem
Área de serviço
Armário na cozinha",R$ 2.300.000,R$ 4.000,Botafogo,2021-04-14 11:47
https://www.vivareal.com.br/imoveis-lancamento/reserva-solare-parque-sol-do-litoral-2502881813,https://www.vivareal.com.br/imoveis-lancamento/reserva-solare-parque-sol-do-litoral-2502881813/,Reserva Solare - Parque Sol do Litoral,"Avenida Lúcio Tomé Feteira - Vila Lage, São Gonçalo - RJ",1-2,40 Quartos,1 Banheiro,-- Vaga,,R$ 180.900,,Botafogo,2021-04-14 11:47
2503557580,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-65m2-venda-RS650000-id-2503557580/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Barão de Lucena - Botafogo, Rio de Janeiro - RJ",65,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Área de serviço
Interfone
TV a cabo",R$ 650.000,R$ 795,Botafogo,2021-04-14 11:47
2513857609,https://www.vivareal.com.br/imovel/apartamento-3-quartos-botafogo-zona-sul-rio-de-janeiro-112m2-venda-RS845000-id-2513857609/,"Apartamento com 3 Quartos à Venda, 112m²","Rua General Polidoro - Botafogo, Rio de Janeiro - RJ",112,3 Quartos,3 Banheiros,-- Vaga,"Elevador
Condomínio fechado
Área de serviço
Cozinha
Interfone",R$ 845.000,R$ 350,Botafogo,2021-04-14 11:47
2510359605,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-70m2-venda-RS950000-id-2510359605/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Mena Barreto, S/N - Botafogo, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Playground
Área de serviço
Salão de jogos",R$ 950.000,R$ 1.321,Botafogo,2021-04-14 11:47
2514039599,https://www.vivareal.com.br/imovel/apartamento-2-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-80m2-venda-RS830000-id-2514039599/,"Apartamento com 2 Quartos à Venda, 80m²","Rua General Severiano - Botafogo, Rio de Janeiro - RJ",80,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Academia
Varanda gourmet",R$ 830.000,R$ 850,Botafogo,2021-04-14 11:47
2513272183,https://www.vivareal.com.br/imovel/apartamento-4-quartos-botafogo-zona-sul-rio-de-janeiro-com-garagem-224m2-venda-RS1600000-id-2513272183/,"Apartamento com 4 Quartos à Venda, 224m²","Rua Voluntários da Pátria - Botafogo, Rio de Janeiro - RJ",224,4 Quartos,1 Banheiro,1 Vaga,"Elevador
Área de serviço
Interfone
Copa",R$ 1.600.000,R$ 2.000,Botafogo,2021-04-14 11:47
